FACT_DATE,TYPE,DEBIT_EUR,TYP
24/02/2020,MARGIN CALL,1795624481,EOD
24/02/2020,VAR MARGIN PAID,6503469319,EOD
24/02/2020,MARGIN CALL,2284360242,ID
21/02/2020,VAR MARGIN PAID,2213807523,EOD
21/02/2020,MARGIN CALL,1109914266,ID
21/02/2020,MARGIN CALL,1277015134,EOD
20/02/2020,VAR MARGIN PAID,2445087720,EOD
20/02/2020,MARGIN CALL,291286376,ID
20/02/2020,MARGIN CALL,468053677,EOD
19/02/2020,VAR MARGIN PAID,1806395024,EOD
19/02/2020,MARGIN CALL,239111111,ID
19/02/2020,MARGIN CALL,727640752,EOD
18/02/2020,MARGIN CALL,475339853,EOD
18/02/2020,MARGIN CALL,199151627,ID
18/02/2020,VAR MARGIN PAID,1485116429,EOD
17/02/2020,MARGIN CALL,422962607,EOD
17/02/2020,MARGIN CALL,44000000,ID
17/02/2020,VAR MARGIN PAID,746284220,EOD
14/02/2020,MARGIN CALL,425828549,EOD
14/02/2020,MARGIN CALL,92000000,ID
14/02/2020,VAR MARGIN PAID,795231018,EOD
13/02/2020,VAR MARGIN PAID,1109936656,EOD
13/02/2020,MARGIN CALL,459982785,EOD
13/02/2020,MARGIN CALL,612922932,ID
12/02/2020,VAR MARGIN PAID,1277891892,EOD
12/02/2020,MARGIN CALL,688990445,EOD
12/02/2020,MARGIN CALL,393821229,ID
11/02/2020,MARGIN CALL,581861669,ID
11/02/2020,VAR MARGIN PAID,2041154156,EOD
11/02/2020,MARGIN CALL,768774201,EOD
10/02/2020,MARGIN CALL,326348231,EOD
10/02/2020,MARGIN CALL,25500000,ID
10/02/2020,VAR MARGIN PAID,1213994709,EOD
07/02/2020,VAR MARGIN PAID,1510506020,EOD
07/02/2020,MARGIN CALL,282646857,EOD
07/02/2020,MARGIN CALL,189500000,ID
06/02/2020,VAR MARGIN PAID,1522317971,EOD
06/02/2020,MARGIN CALL,672787219,EOD
06/02/2020,MARGIN CALL,201906117,ID
05/02/2020,MARGIN CALL,1209502987,ID
05/02/2020,MARGIN CALL,730712264,EOD
05/02/2020,VAR MARGIN PAID,2940902355,EOD
04/02/2020,MARGIN CALL,943581825,ID
04/02/2020,MARGIN CALL,665677832,EOD
04/02/2020,VAR MARGIN PAID,3234181992,EOD
03/02/2020,MARGIN CALL,88628411,ID
03/02/2020,MARGIN CALL,254505684,EOD
03/02/2020,VAR MARGIN PAID,977043556,EOD
31/01/2020,VAR MARGIN PAID,2377911133,EOD
31/01/2020,MARGIN CALL,815241078,EOD
31/01/2020,MARGIN CALL,359922729,ID
30/01/2020,MARGIN CALL,628526836,EOD
30/01/2020,VAR MARGIN PAID,2721841662,EOD
30/01/2020,MARGIN CALL,507593707,ID
29/01/2020,MARGIN CALL,402451952,EOD
29/01/2020,MARGIN CALL,136500000,ID
29/01/2020,VAR MARGIN PAID,1545394407,EOD
28/01/2020,MARGIN CALL,459738338,ID
28/01/2020,MARGIN CALL,636200073,EOD
28/01/2020,VAR MARGIN PAID,2561653742,EOD
27/01/2020,MARGIN CALL,1756675163,ID
27/01/2020,MARGIN CALL,828610700,EOD
27/01/2020,VAR MARGIN PAID,5375992480,EOD
24/01/2020,VAR MARGIN PAID,1864765881,EOD
24/01/2020,MARGIN CALL,1117842093,ID
24/01/2020,MARGIN CALL,462511202,EOD
23/01/2020,VAR MARGIN PAID,2641765520,EOD
23/01/2020,MARGIN CALL,406474168,ID
23/01/2020,MARGIN CALL,690071713,EOD
22/01/2020,VAR MARGIN PAID,806861779,EOD
22/01/2020,MARGIN CALL,391558676,EOD
22/01/2020,MARGIN CALL,143000000,ID
21/01/2020,MARGIN CALL,136214145,EOD
21/01/2020,MARGIN CALL,314985605,ID
21/01/2020,VAR MARGIN PAID,1798198092,EOD
20/01/2020,MARGIN CALL,68500000,ID
20/01/2020,VAR MARGIN PAID,496901239,EOD
20/01/2020,MARGIN CALL,172840975,EOD
17/01/2020,MARGIN CALL,259083441,ID
17/01/2020,MARGIN CALL,633270569,EOD
17/01/2020,VAR MARGIN PAID,1670932521,EOD
16/01/2020,MARGIN CALL,304461232,ID
16/01/2020,VAR MARGIN PAID,980806234,EOD
16/01/2020,MARGIN CALL,669589346,EOD
15/01/2020,MARGIN CALL,283768692,ID
15/01/2020,VAR MARGIN PAID,1777142132,EOD
15/01/2020,MARGIN CALL,498318516,EOD
14/01/2020,VAR MARGIN PAID,780593322,EOD
14/01/2020,MARGIN CALL,217936844,ID
14/01/2020,MARGIN CALL,361140830,EOD
13/01/2020,MARGIN CALL,467316605,EOD
13/01/2020,VAR MARGIN PAID,1943554400,EOD
13/01/2020,MARGIN CALL,281765145,ID
10/01/2020,VAR MARGIN PAID,700169133,EOD
10/01/2020,MARGIN CALL,503021410,EOD
10/01/2020,MARGIN CALL,134737084,ID
09/01/2020,MARGIN CALL,834491134,EOD
09/01/2020,MARGIN CALL,367728222,ID
09/01/2020,VAR MARGIN PAID,2009075317,EOD
08/01/2020,MARGIN CALL,1617769399,EOD
08/01/2020,MARGIN CALL,315397886,ID
08/01/2020,VAR MARGIN PAID,1039550910,EOD
07/01/2020,MARGIN CALL,404793591,ID
07/01/2020,MARGIN CALL,517025022,EOD
07/01/2020,VAR MARGIN PAID,672708930,EOD
06/01/2020,MARGIN CALL,349845746,ID
06/01/2020,MARGIN CALL,487494362,EOD
06/01/2020,VAR MARGIN PAID,864626884,EOD
03/01/2020,VAR MARGIN PAID,2620065876,EOD
03/01/2020,MARGIN CALL,459887633,EOD
03/01/2020,MARGIN CALL,593927801,ID
02/01/2020,MARGIN CALL,1621487984,ID
02/01/2020,VAR MARGIN PAID,2846859226,EOD
02/01/2020,MARGIN CALL,577440576,EOD
31/12/2019,MARGIN CALL,116749201,EOD
31/12/2019,VAR MARGIN PAID,105122395,EOD
30/12/2019,MARGIN CALL,249028242,EOD
30/12/2019,MARGIN CALL,397515996,ID
30/12/2019,VAR MARGIN PAID,2924806264,EOD
27/12/2019,MARGIN CALL,210120938,EOD
27/12/2019,VAR MARGIN PAID,705272796,EOD
24/12/2019,MARGIN CALL,34500000,ID
24/12/2019,MARGIN CALL,130384998,EOD
24/12/2019,VAR MARGIN PAID,99828208,EOD
23/12/2019,VAR MARGIN PAID,573960969,EOD
23/12/2019,MARGIN CALL,474390351,EOD
23/12/2019,MARGIN CALL,187189616,ID
20/12/2019,MARGIN CALL,4466867222,EOD
20/12/2019,MARGIN CALL,490319456,ID
20/12/2019,VAR MARGIN PAID,1679699775,EOD
19/12/2019,MARGIN CALL,718654492,EOD
19/12/2019,MARGIN CALL,442431052,ID
19/12/2019,VAR MARGIN PAID,807194002,EOD
18/12/2019,MARGIN CALL,457222447,ID
18/12/2019,MARGIN CALL,665858357,EOD
18/12/2019,VAR MARGIN PAID,1706496286,EOD
17/12/2019,MARGIN CALL,481706251,EOD
17/12/2019,VAR MARGIN PAID,1342352079,EOD
17/12/2019,MARGIN CALL,273126142,ID
16/12/2019,MARGIN CALL,1067824601,ID
16/12/2019,VAR MARGIN PAID,2280486142,EOD
16/12/2019,MARGIN CALL,572344177,EOD
13/12/2019,MARGIN CALL,1356642498,ID
13/12/2019,MARGIN CALL,491649027,EOD
13/12/2019,VAR MARGIN PAID,1473096387,EOD
12/12/2019,MARGIN CALL,541938714,EOD
12/12/2019,MARGIN CALL,458397249,ID
12/12/2019,VAR MARGIN PAID,2503947715,EOD
11/12/2019,MARGIN CALL,282617381,ID
11/12/2019,VAR MARGIN PAID,1392289218,EOD
11/12/2019,MARGIN CALL,435093415,EOD
10/12/2019,MARGIN CALL,380965018,ID
10/12/2019,MARGIN CALL,243576914,EOD
10/12/2019,VAR MARGIN PAID,538484919,EOD
09/12/2019,VAR MARGIN PAID,943402841,EOD
09/12/2019,MARGIN CALL,505814998,EOD
09/12/2019,MARGIN CALL,37500000,ID
06/12/2019,MARGIN CALL,324754177,ID
06/12/2019,VAR MARGIN PAID,1820885322,EOD
06/12/2019,MARGIN CALL,553694035,EOD
05/12/2019,MARGIN CALL,249610095,EOD
05/12/2019,MARGIN CALL,124541644,ID
05/12/2019,VAR MARGIN PAID,1362358330,EOD
04/12/2019,MARGIN CALL,793204175,ID
04/12/2019,MARGIN CALL,392897239,EOD
04/12/2019,VAR MARGIN PAID,2492101572,EOD
03/12/2019,MARGIN CALL,473871856,EOD
03/12/2019,VAR MARGIN PAID,3905200777,EOD
03/12/2019,MARGIN CALL,874913205,ID
02/12/2019,MARGIN CALL,551792790,EOD
02/12/2019,MARGIN CALL,1525014334,ID
02/12/2019,VAR MARGIN PAID,4562660960,EOD
29/11/2019,MARGIN CALL,645381370,EOD
29/11/2019,VAR MARGIN PAID,806864945,EOD
29/11/2019,MARGIN CALL,333126662,ID
28/11/2019,MARGIN CALL,212841435,EOD
28/11/2019,VAR MARGIN PAID,520956014,EOD
28/11/2019,MARGIN CALL,17000000,ID
27/11/2019,MARGIN CALL,225912680,EOD
27/11/2019,VAR MARGIN PAID,937035632,EOD
27/11/2019,MARGIN CALL,307833909,ID
26/11/2019,MARGIN CALL,70000000,ID
26/11/2019,VAR MARGIN PAID,952822825,EOD
26/11/2019,MARGIN CALL,188348017,EOD
25/11/2019,VAR MARGIN PAID,1584125403,EOD
25/11/2019,MARGIN CALL,70000000,ID
25/11/2019,MARGIN CALL,332173307,EOD
22/11/2019,MARGIN CALL,1349843866,EOD
22/11/2019,VAR MARGIN PAID,1345250821,EOD
22/11/2019,MARGIN CALL,286360058,ID
21/11/2019,MARGIN CALL,257098995,ID
21/11/2019,MARGIN CALL,663881479,EOD
21/11/2019,VAR MARGIN PAID,1059252070,EOD
20/11/2019,MARGIN CALL,314500000,ID
20/11/2019,MARGIN CALL,540943661,EOD
20/11/2019,VAR MARGIN PAID,797139942,EOD
19/11/2019,MARGIN CALL,368978649,ID
19/11/2019,MARGIN CALL,446809239,EOD
19/11/2019,VAR MARGIN PAID,463356793,EOD
18/11/2019,MARGIN CALL,447037970,EOD
18/11/2019,MARGIN CALL,313388527,ID
18/11/2019,VAR MARGIN PAID,562132170,EOD
15/11/2019,MARGIN CALL,677000000,ID
15/11/2019,MARGIN CALL,826107648,EOD
15/11/2019,VAR MARGIN PAID,1185882024,EOD
14/11/2019,MARGIN CALL,472808421,ID
14/11/2019,MARGIN CALL,576186691,EOD
14/11/2019,VAR MARGIN PAID,2183154226,EOD
13/11/2019,MARGIN CALL,967234301,ID
13/11/2019,MARGIN CALL,939847691,EOD
13/11/2019,VAR MARGIN PAID,2520421485,EOD
12/11/2019,MARGIN CALL,432357189,EOD
12/11/2019,MARGIN CALL,77418293,ID
12/11/2019,VAR MARGIN PAID,978172035,EOD
11/11/2019,VAR MARGIN PAID,761292687,EOD
11/11/2019,MARGIN CALL,273007196,EOD
11/11/2019,MARGIN CALL,101753737,ID
08/11/2019,MARGIN CALL,209386538,ID
08/11/2019,MARGIN CALL,278939189,EOD
08/11/2019,VAR MARGIN PAID,1077983346,EOD
07/11/2019,MARGIN CALL,439337545,EOD
07/11/2019,MARGIN CALL,948358758,ID
07/11/2019,VAR MARGIN PAID,2831462997,EOD
06/11/2019,VAR MARGIN PAID,1135486816,EOD
06/11/2019,MARGIN CALL,318291268,EOD
06/11/2019,MARGIN CALL,573838142,ID
05/11/2019,MARGIN CALL,637121353,ID
05/11/2019,MARGIN CALL,634967820,EOD
05/11/2019,VAR MARGIN PAID,1557450225,EOD
04/11/2019,VAR MARGIN PAID,2537284126,EOD
04/11/2019,MARGIN CALL,896294636,ID
04/11/2019,MARGIN CALL,548434978,EOD
01/11/2019,MARGIN CALL,303165500,ID
01/11/2019,MARGIN CALL,183452636,EOD
01/11/2019,VAR MARGIN PAID,1420049727,EOD
31/10/2019,VAR MARGIN PAID,1809357559,EOD
31/10/2019,MARGIN CALL,368901168,ID
31/10/2019,MARGIN CALL,682853064,EOD
30/10/2019,VAR MARGIN PAID,637187135,EOD
30/10/2019,MARGIN CALL,502547329,EOD
30/10/2019,MARGIN CALL,178867189,ID
29/10/2019,MARGIN CALL,155000000,ID
29/10/2019,MARGIN CALL,459263491,EOD
29/10/2019,VAR MARGIN PAID,963864821,EOD
28/10/2019,MARGIN CALL,475695815,ID
28/10/2019,MARGIN CALL,348372993,EOD
28/10/2019,VAR MARGIN PAID,1891019224,EOD
25/10/2019,MARGIN CALL,348285990,EOD
25/10/2019,VAR MARGIN PAID,1616100319,EOD
25/10/2019,MARGIN CALL,181903664,ID
24/10/2019,MARGIN CALL,156334292,ID
24/10/2019,VAR MARGIN PAID,1331944665,EOD
24/10/2019,MARGIN CALL,498923965,EOD
23/10/2019,MARGIN CALL,557689681,EOD
23/10/2019,VAR MARGIN PAID,1335227590,EOD
23/10/2019,MARGIN CALL,240606053,ID
22/10/2019,VAR MARGIN PAID,1490246988,EOD
22/10/2019,MARGIN CALL,585743401,EOD
22/10/2019,MARGIN CALL,248021237,ID
21/10/2019,MARGIN CALL,774427606,ID
21/10/2019,VAR MARGIN PAID,1867366296,EOD
21/10/2019,MARGIN CALL,479362976,EOD
18/10/2019,VAR MARGIN PAID,1053191167,EOD
18/10/2019,MARGIN CALL,520800766,EOD
18/10/2019,MARGIN CALL,588768399,ID
17/10/2019,MARGIN CALL,410993881,ID
17/10/2019,VAR MARGIN PAID,812726415,EOD
17/10/2019,MARGIN CALL,425284823,EOD
16/10/2019,VAR MARGIN PAID,992605945,EOD
16/10/2019,MARGIN CALL,225500000,ID
16/10/2019,MARGIN CALL,551441286,EOD
15/10/2019,VAR MARGIN PAID,3142442669,EOD
15/10/2019,MARGIN CALL,905824157,ID
15/10/2019,MARGIN CALL,655249328,EOD
14/10/2019,MARGIN CALL,172336475,ID
14/10/2019,MARGIN CALL,319228041,EOD
14/10/2019,VAR MARGIN PAID,1065793430,EOD
11/10/2019,MARGIN CALL,1447178554,ID
11/10/2019,VAR MARGIN PAID,4538168115,EOD
11/10/2019,MARGIN CALL,482978134,EOD
10/10/2019,MARGIN CALL,564882741,EOD
10/10/2019,VAR MARGIN PAID,4400410992,EOD
10/10/2019,MARGIN CALL,905486864,ID
09/10/2019,MARGIN CALL,392452364,EOD
09/10/2019,MARGIN CALL,352872006,ID
09/10/2019,VAR MARGIN PAID,2006796331,EOD
08/10/2019,VAR MARGIN PAID,1630965884,EOD
08/10/2019,MARGIN CALL,249031586,ID
08/10/2019,MARGIN CALL,480724884,EOD
07/10/2019,MARGIN CALL,247659655,EOD
07/10/2019,MARGIN CALL,334556718,ID
07/10/2019,VAR MARGIN PAID,1226516156,EOD
04/10/2019,MARGIN CALL,124168913,ID
04/10/2019,VAR MARGIN PAID,962898356,EOD
04/10/2019,MARGIN CALL,271905955,EOD
03/10/2019,MARGIN CALL,352958278,ID
03/10/2019,MARGIN CALL,295812686,EOD
03/10/2019,VAR MARGIN PAID,1646666356,EOD
02/10/2019,VAR MARGIN PAID,4008676291,EOD
02/10/2019,MARGIN CALL,715320180,ID
02/10/2019,MARGIN CALL,1085356628,EOD
01/10/2019,VAR MARGIN PAID,1922430950,EOD
01/10/2019,MARGIN CALL,460002180,EOD
01/10/2019,MARGIN CALL,388404386,ID
30/09/2019,MARGIN CALL,347496805,EOD
30/09/2019,MARGIN CALL,106846634,ID
30/09/2019,VAR MARGIN PAID,1177804495,EOD
27/09/2019,MARGIN CALL,1031468722,EOD
27/09/2019,MARGIN CALL,307211706,ID
27/09/2019,VAR MARGIN PAID,1067603511,EOD
26/09/2019,VAR MARGIN PAID,1170638081,EOD
26/09/2019,MARGIN CALL,736478250,EOD
26/09/2019,MARGIN CALL,306525416,ID
25/09/2019,MARGIN CALL,452064778,EOD
25/09/2019,MARGIN CALL,626402725,ID
25/09/2019,VAR MARGIN PAID,1418229153,EOD
24/09/2019,MARGIN CALL,129500000,ID
24/09/2019,MARGIN CALL,298644229,EOD
24/09/2019,VAR MARGIN PAID,1066022458,EOD
23/09/2019,VAR MARGIN PAID,3433629833,EOD
23/09/2019,MARGIN CALL,364123536,EOD
23/09/2019,MARGIN CALL,987103947,ID
20/09/2019,MARGIN CALL,517922937,ID
20/09/2019,VAR MARGIN PAID,1206428543,EOD
20/09/2019,MARGIN CALL,1452561204,EOD
19/09/2019,MARGIN CALL,574291452,ID
19/09/2019,VAR MARGIN PAID,1087685534,EOD
19/09/2019,MARGIN CALL,543965294,EOD
18/09/2019,VAR MARGIN PAID,1739281736,EOD
18/09/2019,MARGIN CALL,345994944,ID
18/09/2019,MARGIN CALL,699280793,EOD
17/09/2019,MARGIN CALL,341125249,ID
17/09/2019,VAR MARGIN PAID,1072012015,EOD
17/09/2019,MARGIN CALL,860124039,EOD
16/09/2019,MARGIN CALL,455182933,EOD
16/09/2019,VAR MARGIN PAID,2268858479,EOD
16/09/2019,MARGIN CALL,224489892,ID
13/09/2019,MARGIN CALL,1882775192,ID
13/09/2019,MARGIN CALL,462450640,EOD
13/09/2019,VAR MARGIN PAID,4118754499,EOD
12/09/2019,MARGIN CALL,595427671,EOD
12/09/2019,MARGIN CALL,733324090,ID
12/09/2019,VAR MARGIN PAID,1610882761,EOD
11/09/2019,MARGIN CALL,548845001,ID
11/09/2019,VAR MARGIN PAID,1180883848,EOD
11/09/2019,MARGIN CALL,414648251,EOD
10/09/2019,MARGIN CALL,369891652,EOD
10/09/2019,VAR MARGIN PAID,1059704548,EOD
10/09/2019,MARGIN CALL,191032609,ID
09/09/2019,MARGIN CALL,338954490,ID
09/09/2019,VAR MARGIN PAID,2552221517,EOD
09/09/2019,MARGIN CALL,202230336,EOD
06/09/2019,MARGIN CALL,213100081,ID
06/09/2019,VAR MARGIN PAID,2212163240,EOD
06/09/2019,MARGIN CALL,1288409987,EOD
05/09/2019,MARGIN CALL,359350449,EOD
05/09/2019,MARGIN CALL,1214424637,ID
05/09/2019,VAR MARGIN PAID,4161465818,EOD
04/09/2019,MARGIN CALL,1243494711,ID
04/09/2019,VAR MARGIN PAID,2964569406,EOD
04/09/2019,MARGIN CALL,295027392,EOD
03/09/2019,MARGIN CALL,268106291,ID
03/09/2019,MARGIN CALL,381702731,EOD
03/09/2019,VAR MARGIN PAID,1690350359,EOD
02/09/2019,MARGIN CALL,328003759,EOD
02/09/2019,MARGIN CALL,225000000,ID
02/09/2019,VAR MARGIN PAID,1134419744,EOD
30/08/2019,VAR MARGIN PAID,1124029091,EOD
30/08/2019,MARGIN CALL,202542950,ID
30/08/2019,MARGIN CALL,494664491,EOD
29/08/2019,MARGIN CALL,673156154,ID
29/08/2019,MARGIN CALL,398765959,EOD
29/08/2019,VAR MARGIN PAID,2409475697,EOD
28/08/2019,MARGIN CALL,361815830,EOD
28/08/2019,MARGIN CALL,289643147,ID
28/08/2019,VAR MARGIN PAID,1970101123,EOD
27/08/2019,MARGIN CALL,351163084,EOD
27/08/2019,VAR MARGIN PAID,2150734897,EOD
27/08/2019,MARGIN CALL,227543228,ID
26/08/2019,MARGIN CALL,322757442,EOD
26/08/2019,VAR MARGIN PAID,769426590,EOD
26/08/2019,MARGIN CALL,173883941,ID
23/08/2019,MARGIN CALL,362314225,ID
23/08/2019,MARGIN CALL,342846154,EOD
23/08/2019,VAR MARGIN PAID,1919404821,EOD
22/08/2019,MARGIN CALL,398294379,ID
22/08/2019,MARGIN CALL,212688845,EOD
22/08/2019,VAR MARGIN PAID,2419949692,EOD
21/08/2019,MARGIN CALL,293202234,EOD
21/08/2019,VAR MARGIN PAID,1919460623,EOD
21/08/2019,MARGIN CALL,667561239,ID
20/08/2019,MARGIN CALL,455932493,ID
20/08/2019,MARGIN CALL,150260328,EOD
20/08/2019,VAR MARGIN PAID,1879050316,EOD
19/08/2019,MARGIN CALL,572957990,EOD
19/08/2019,VAR MARGIN PAID,2902973208,EOD
19/08/2019,MARGIN CALL,1218853499,ID
16/08/2019,MARGIN CALL,676956703,ID
16/08/2019,MARGIN CALL,694583373,EOD
16/08/2019,VAR MARGIN PAID,2405321853,EOD
15/08/2019,VAR MARGIN PAID,3165340797,EOD
15/08/2019,MARGIN CALL,772263749,EOD
15/08/2019,MARGIN CALL,631600897,ID
14/08/2019,VAR MARGIN PAID,4688956008,EOD
14/08/2019,MARGIN CALL,770101318,ID
14/08/2019,MARGIN CALL,812862266,EOD
13/08/2019,MARGIN CALL,441280253,ID
13/08/2019,MARGIN CALL,366834635,EOD
13/08/2019,VAR MARGIN PAID,1983332430,EOD
12/08/2019,VAR MARGIN PAID,1095104569,EOD
12/08/2019,MARGIN CALL,317055707,ID
12/08/2019,MARGIN CALL,546397337,EOD
09/08/2019,MARGIN CALL,480645451,ID
09/08/2019,MARGIN CALL,525613218,EOD
09/08/2019,VAR MARGIN PAID,2056303635,EOD
08/08/2019,MARGIN CALL,1657721315,ID
08/08/2019,VAR MARGIN PAID,3523687717,EOD
08/08/2019,MARGIN CALL,564238390,EOD
07/08/2019,MARGIN CALL,784600766,EOD
07/08/2019,VAR MARGIN PAID,2546784749,EOD
07/08/2019,MARGIN CALL,770136257,ID
06/08/2019,MARGIN CALL,249631162,ID
06/08/2019,VAR MARGIN PAID,1198970614,EOD
06/08/2019,MARGIN CALL,449590548,EOD
05/08/2019,VAR MARGIN PAID,3270047403,EOD
05/08/2019,MARGIN CALL,912204386,EOD
05/08/2019,MARGIN CALL,525653461,ID
02/08/2019,MARGIN CALL,1077237310,EOD
02/08/2019,VAR MARGIN PAID,4941801859,EOD
02/08/2019,MARGIN CALL,1197684714,ID
01/08/2019,VAR MARGIN PAID,1628876086,EOD
01/08/2019,MARGIN CALL,684654050,EOD
01/08/2019,MARGIN CALL,287510601,ID
31/07/2019,MARGIN CALL,352152033,EOD
31/07/2019,MARGIN CALL,183413371,ID
31/07/2019,VAR MARGIN PAID,1314433234,EOD
30/07/2019,MARGIN CALL,418288739,ID
30/07/2019,MARGIN CALL,472712809,EOD
30/07/2019,VAR MARGIN PAID,2293927342,EOD
29/07/2019,MARGIN CALL,219796717,EOD
29/07/2019,MARGIN CALL,102816995,ID
29/07/2019,VAR MARGIN PAID,796041513,EOD
26/07/2019,MARGIN CALL,220299763,ID
26/07/2019,VAR MARGIN PAID,1049669751,EOD
26/07/2019,MARGIN CALL,234775476,EOD
25/07/2019,MARGIN CALL,178778342,EOD
25/07/2019,MARGIN CALL,664234734,ID
25/07/2019,VAR MARGIN PAID,1240652251,EOD
24/07/2019,MARGIN CALL,277309505,EOD
24/07/2019,VAR MARGIN PAID,1368134967,EOD
24/07/2019,MARGIN CALL,219055655,ID
23/07/2019,MARGIN CALL,368783618,EOD
23/07/2019,VAR MARGIN PAID,1859505762,EOD
23/07/2019,MARGIN CALL,1282147230,ID
22/07/2019,MARGIN CALL,538713803,EOD
22/07/2019,MARGIN CALL,166845486,ID
22/07/2019,VAR MARGIN PAID,970916843,EOD
19/07/2019,VAR MARGIN PAID,834513464,EOD
19/07/2019,MARGIN CALL,421532465,EOD
19/07/2019,MARGIN CALL,301013807,ID
18/07/2019,MARGIN CALL,436109964,EOD
18/07/2019,VAR MARGIN PAID,1135309794,EOD
18/07/2019,MARGIN CALL,326278174,ID
17/07/2019,MARGIN CALL,240249630,ID
17/07/2019,VAR MARGIN PAID,1756845478,EOD
17/07/2019,MARGIN CALL,340822468,EOD
16/07/2019,MARGIN CALL,245451289,EOD
16/07/2019,MARGIN CALL,180544997,ID
16/07/2019,VAR MARGIN PAID,827450188,EOD
15/07/2019,MARGIN CALL,293883308,ID
15/07/2019,MARGIN CALL,344192886,EOD
15/07/2019,VAR MARGIN PAID,1727470478,EOD
12/07/2019,MARGIN CALL,227988554,EOD
12/07/2019,MARGIN CALL,338500000,ID
12/07/2019,VAR MARGIN PAID,687738666,EOD
11/07/2019,MARGIN CALL,311238431,EOD
11/07/2019,VAR MARGIN PAID,2005378626,EOD
11/07/2019,MARGIN CALL,348379591,ID
10/07/2019,MARGIN CALL,254506920,EOD
10/07/2019,MARGIN CALL,889737846,ID
10/07/2019,VAR MARGIN PAID,1782348908,EOD
09/07/2019,MARGIN CALL,299946067,EOD
09/07/2019,MARGIN CALL,291779333,ID
09/07/2019,VAR MARGIN PAID,1398986991,EOD
08/07/2019,MARGIN CALL,183000000,ID
08/07/2019,MARGIN CALL,121335391,EOD
08/07/2019,VAR MARGIN PAID,1122823760,EOD
05/07/2019,VAR MARGIN PAID,2298064223,EOD
05/07/2019,MARGIN CALL,675307965,ID
05/07/2019,MARGIN CALL,322345395,EOD
04/07/2019,VAR MARGIN PAID,935577521,EOD
04/07/2019,MARGIN CALL,653230671,EOD
04/07/2019,MARGIN CALL,236978770,ID
03/07/2019,VAR MARGIN PAID,2429805107,EOD
03/07/2019,MARGIN CALL,794012199,ID
03/07/2019,MARGIN CALL,389321768,EOD
02/07/2019,MARGIN CALL,168436997,ID
02/07/2019,MARGIN CALL,281118941,EOD
02/07/2019,VAR MARGIN PAID,650969943,EOD
